timestamp,Temperature (*C),Humidity (%)
4/12/2023 10:52,29.1,70.1
4/12/2023 10:52,29.1,70.1
4/12/2023 10:53,29,69.4
4/12/2023 10:53,29,69.4
4/12/2023 10:54,29,69.6
4/12/2023 10:54,29,69.6
4/12/2023 10:55,29,69.7
4/12/2023 10:55,29,69.7
4/12/2023 10:56,28.9,69.6
4/12/2023 10:56,28.9,69.6
4/12/2023 10:57,28.9,69.6
4/12/2023 10:58,28.9,69.6
4/12/2023 10:58,28.9,69.6
4/12/2023 10:59,28.9,69.6
4/12/2023 10:59,29,69.8
4/12/2023 11:00,29,69.8
4/12/2023 11:00,29,69.8
4/12/2023 11:01,29,69.8
4/12/2023 11:01,29,69.8
4/12/2023 11:02,29,69.7
4/12/2023 11:02,29,69.7
4/12/2023 11:03,28.9,69.7
4/12/2023 11:03,28.9,69.7
4/12/2023 11:04,28.9,69.7
4/12/2023 11:04,28.9,69.7
4/12/2023 11:05,28.9,69.7
4/12/2023 11:05,28.9,69.7
4/12/2023 11:05,28.9,69.7
4/12/2023 11:06,28.9,69.7
4/12/2023 11:06,28.9,69.7
4/12/2023 11:07,29,70.1
4/12/2023 11:08,29,70.1
4/12/2023 11:08,29,70.2
4/12/2023 11:09,29,70.2
4/12/2023 11:09,29,70.2
4/12/2023 11:09,29,70.2
4/12/2023 11:10,29,70.2
4/12/2023 11:10,29,70.2
4/12/2023 11:11,29,70.2
4/12/2023 11:11,29,70.2
4/12/2023 11:12,29,70.2
4/12/2023 11:12,29,70.2
4/12/2023 11:13,29,70.2
4/12/2023 11:13,28.9,69.7
4/12/2023 11:14,28.9,69.7
4/12/2023 11:14,28.9,69.8
4/12/2023 11:15,28.9,69.8
4/12/2023 11:15,28.9,69.9
4/12/2023 11:16,28.9,69.9
4/12/2023 11:16,28.9,69.9
4/12/2023 11:17,28.9,69.9
4/12/2023 11:17,28.9,69.9
4/12/2023 11:18,28.9,69.9
4/12/2023 11:18,28.9,69.9
4/12/2023 11:19,28.9,69.9
4/12/2023 11:19,28.9,69.9
4/12/2023 11:20,28.9,69.9
4/12/2023 11:20,28.9,69.7
4/12/2023 11:26,28.8,69.8
4/12/2023 11:26,28.8,69.8
4/12/2023 11:27,28.8,69.7
4/12/2023 11:27,28.8,69.7
4/12/2023 11:28,28.8,69.8
4/12/2023 11:28,28.8,69.8
4/12/2023 11:29,28.8,69.8
4/12/2023 11:29,28.8,69.8
4/12/2023 11:30,28.8,69.8
4/12/2023 11:30,28.8,70
4/12/2023 11:31,28.7,69.9
4/12/2023 11:31,28.7,69.9
4/12/2023 11:32,28.7,69.9
4/12/2023 11:32,28.7,69.9
4/12/2023 11:33,28.7,69.9
4/12/2023 11:33,28.7,69.9
4/12/2023 11:34,28.7,69.9
4/12/2023 11:34,28.7,69.9
4/12/2023 11:35,28.7,69.9
4/12/2023 11:35,28.7,69.9
4/12/2023 11:36,28.7,69.9
4/12/2023 11:36,28.7,69.9
4/12/2023 11:37,28.7,69.9
4/12/2023 11:37,28.7,69.9
4/12/2023 11:37,28.7,69.9
4/12/2023 11:39,28.7,69.9
4/12/2023 11:39,28.7,69.9
4/12/2023 11:40,28.7,69.9
4/12/2023 11:40,28.7,69.9
4/12/2023 11:41,28.7,69.9
4/12/2023 11:41,28.7,69.9
4/12/2023 11:42,28.7,69.9
4/12/2023 11:42,28.8,70.2
4/12/2023 11:43,28.8,70.2
4/12/2023 11:43,28.8,70.3
4/12/2023 11:44,28.8,70.3
4/12/2023 11:44,28.7,70.5
4/12/2023 11:45,28.7,70.5
4/12/2023 11:45,28.7,71
4/12/2023 12:15,28.4,72.3
4/12/2023 12:16,28.4,72.3
4/12/2023 12:16,28.4,72.4
4/12/2023 12:17,28.4,72.4
4/12/2023 12:17,28.4,72.5
4/12/2023 12:18,28.4,72.5
4/12/2023 12:18,28.4,72.6
4/12/2023 12:19,28.4,72.6
4/12/2023 12:19,28.4,72.7
4/12/2023 12:20,28.4,72.7
4/12/2023 12:20,28.4,72.7
4/12/2023 12:21,28.4,72.8
4/12/2023 12:21,28.4,72.8
4/12/2023 12:22,28.3,72.8
4/12/2023 12:22,28.3,72.8
4/12/2023 12:23,28.3,73.1
4/12/2023 12:23,28.3,73.1
4/12/2023 12:24,28.3,73.1
4/12/2023 12:24,28.3,73.1
4/12/2023 12:25,28.3,72.9
4/12/2023 12:25,28.3,72.9
4/12/2023 12:26,28.3,72.9
4/12/2023 12:26,28.3,72.9
4/12/2023 12:27,28.3,73
4/12/2023 12:27,28.3,73
4/12/2023 12:28,28.3,72.9
4/12/2023 12:28,28.3,72.9
4/12/2023 12:29,28.3,72.9
4/12/2023 12:29,28.3,72.9
4/12/2023 12:30,28.3,73
4/12/2023 12:30,28.3,73
4/12/2023 12:31,28.3,73
4/12/2023 12:31,28.3,73
4/12/2023 12:32,28.3,72.7
4/12/2023 12:32,28.3,72.7
4/12/2023 12:32,28.3,72.7
4/12/2023 12:33,28.3,72.8
4/12/2023 12:33,28.3,72.8
4/12/2023 12:34,28.3,72.7
4/12/2023 12:34,28.3,72.7
4/12/2023 12:35,28.3,72.7
4/12/2023 12:35,28.3,72.7
4/12/2023 12:36,28.3,73.2
4/12/2023 12:36,28.3,73.2
4/12/2023 12:37,28.3,73.1
4/12/2023 12:37,28.3,73.1
4/12/2023 12:38,28.3,72.9
4/12/2023 12:38,28.3,72.9
4/12/2023 12:40,28.4,72.8
4/12/2023 12:40,28.4,72.8
4/12/2023 12:41,28.4,72.8
4/12/2023 12:41,28.4,72.8
4/12/2023 12:41,28.4,72.8
4/12/2023 12:42,28.4,72.8
4/12/2023 12:42,28.4,72.8
4/12/2023 12:43,28.4,72.8
4/12/2023 12:43,28.2,72.5
4/12/2023 12:44,28.2,72.5
4/12/2023 12:44,28.2,72.6
4/12/2023 12:45,28.2,72.6
4/12/2023 12:45,28.2,72.7
4/12/2023 12:57,28.2,73.4
4/12/2023 12:58,28.2,73.4
4/12/2023 12:58,28.2,73.2
4/12/2023 12:59,28.2,73.2
4/12/2023 12:59,28.2,73.2
4/12/2023 13:00,28.2,73.2
4/12/2023 13:00,28.2,73.2
4/12/2023 13:01,28.2,73.2
4/12/2023 13:01,28.2,73.2
4/12/2023 13:02,28.2,73.2
4/12/2023 13:02,28.2,73.2
4/12/2023 13:03,28.2,73.2
4/12/2023 13:03,28.2,73.2
4/12/2023 13:04,28.2,73.2
4/12/2023 13:04,28.2,73.2
4/12/2023 13:05,28,73.3
4/12/2023 13:05,28,73.3
4/12/2023 13:06,28,73.3
4/12/2023 13:06,28,73.3
4/12/2023 13:07,27.9,73.5
4/12/2023 13:07,27.9,73.5
4/12/2023 13:07,27.9,73.5
4/12/2023 13:08,27.9,73.5
4/12/2023 13:08,27.9,73.6
4/12/2023 13:09,27.9,73.6
4/12/2023 13:09,27.9,73.7
4/12/2023 13:10,27.9,73.7
4/12/2023 13:10,27.9,73.7
4/12/2023 13:11,27.9,73.7
4/12/2023 13:11,27.9,73.8
4/12/2023 13:12,27.9,73.8
4/12/2023 13:12,27.9,73.7
4/12/2023 13:13,27.9,73.7
4/12/2023 13:13,27.9,73.7
4/12/2023 13:14,27.9,73.7
4/12/2023 13:14,27.9,73.7
4/12/2023 13:15,27.9,73.7
4/12/2023 13:15,27.9,73.7
4/12/2023 13:16,27.9,73.7
4/12/2023 13:16,27.9,73.7
4/12/2023 13:17,27.9,73.7
4/12/2023 13:17,27.9,73.8
4/12/2023 13:18,27.9,73.8
4/12/2023 13:18,27.8,73.5
4/12/2023 13:19,27.8,73.5
4/12/2023 13:19,27.9,73.7
4/12/2023 13:20,27.9,73.7
4/12/2023 13:20,27.8,73.7
4/12/2023 13:21,27.8,73.7
4/12/2023 13:21,27.8,73.6
4/12/2023 13:22,27.8,73.6
4/12/2023 13:22,27.8,73.6
4/12/2023 13:23,27.8,73.6
4/12/2023 13:23,27.8,73.8
4/12/2023 13:25,27.7,73.7
4/12/2023 13:25,27.7,73.7
4/12/2023 13:26,27.7,73.7
4/12/2023 13:26,27.7,73.7
4/12/2023 13:27,27.8,73.8
4/12/2023 13:27,27.8,73.8
4/12/2023 13:28,27.8,73.8
4/12/2023 13:28,27.8,73.8
4/12/2023 13:29,27.7,73.7
4/12/2023 13:29,27.7,73.7
4/12/2023 13:30,27.7,73.7
4/12/2023 13:30,27.7,73.3
4/12/2023 13:31,27.7,73.3
4/12/2023 13:31,27.7,73.3
4/12/2023 13:32,27.7,73.5
4/12/2023 13:32,27.7,73.5
4/12/2023 13:33,27.7,73.4
4/12/2023 13:33,27.7,73.4
4/12/2023 13:34,27.7,73.4
4/12/2023 13:34,27.7,73.4
4/12/2023 13:35,27.7,73.4
4/12/2023 13:35,27.7,73.4
4/12/2023 13:36,27.7,73.4
4/12/2023 13:36,27.7,73.4
4/12/2023 13:37,27.7,73.4
4/12/2023 13:37,27.7,73.4
4/12/2023 13:38,27.7,73.5
4/12/2023 13:38,27.7,73.5
4/12/2023 13:39,27.6,73.4
4/12/2023 13:39,27.6,73.4
4/12/2023 13:40,27.6,73.7
4/12/2023 13:40,27.6,73.7
4/12/2023 13:41,27.6,73.8
4/12/2023 13:42,27.6,73.8
4/12/2023 13:42,27.6,73.9
4/12/2023 13:43,27.6,73.9
4/12/2023 13:43,27.6,74
4/12/2023 13:44,27.6,74
4/12/2023 13:45,27.6,74
4/12/2023 13:45,27.5,73.9
4/12/2023 13:46,27.5,73.9
4/12/2023 13:46,27.5,73.9
4/12/2023 13:47,27.5,73.9
4/12/2023 13:47,27.5,74.3
4/12/2023 13:48,27.5,74.3
4/12/2023 13:49,27.5,74.3
4/12/2023 13:49,27.5,74.3
4/12/2023 13:50,27.5,74.3
4/12/2023 13:50,27.5,74.3
4/12/2023 13:51,27.5,74.3
4/12/2023 13:51,27.6,74.1
4/12/2023 13:52,27.6,74.1
4/12/2023 13:53,27.6,74.1
4/12/2023 13:54,27.6,74.1
4/12/2023 13:54,27.6,74.1
4/12/2023 13:55,27.6,74.1
4/12/2023 13:55,27.6,74.1
4/12/2023 13:56,27.6,74.1
4/12/2023 13:57,27.6,74.1
4/12/2023 13:57,27.6,74.1
4/12/2023 13:58,27.6,74.1
4/12/2023 13:58,27.6,74.1
4/12/2023 13:59,27.6,74.1
4/12/2023 14:00,27.6,74.1
4/12/2023 14:00,27.6,74.1
4/12/2023 14:01,27.6,74.1
4/12/2023 14:01,27.6,74.1
4/12/2023 14:02,27.6,74.1
4/12/2023 14:02,27.6,74.1
4/12/2023 14:03,27.4,74.8
4/12/2023 14:04,27.4,74.8
4/12/2023 14:04,27.4,74.8
4/12/2023 14:05,27.4,75
4/12/2023 14:05,27.4,75
4/12/2023 14:06,27.4,75.1
4/12/2023 14:07,27.4,75.1
4/12/2023 14:07,27.4,75.1
4/12/2023 14:08,27.4,75.1
4/12/2023 14:08,27.4,75.1
4/12/2023 14:09,27.3,75.1
4/12/2023 14:10,27.3,75.1
4/12/2023 14:10,27.3,75.5
4/12/2023 14:11,27.3,75.5
4/12/2023 14:11,27.3,75.5
4/12/2023 14:12,27.3,75.5
4/12/2023 14:12,27.3,75.5
4/12/2023 14:13,27.3,75.8
4/12/2023 14:14,27.3,75.8
4/12/2023 14:14,27.3,75.8
4/12/2023 14:15,27.3,75.8
4/12/2023 14:15,27.3,75.6
4/12/2023 14:16,27.3,75.6
4/12/2023 14:17,27.3,75.8
4/12/2023 14:17,27.3,75.8
4/12/2023 14:18,27.3,75.8
4/12/2023 14:18,27.3,75.7
4/12/2023 14:19,27.3,75.7
4/12/2023 14:20,27.3,75.7
4/12/2023 14:20,27.3,75.7
4/12/2023 14:21,27.3,75.8
4/12/2023 14:21,27.3,75.8
4/12/2023 14:22,27.3,75.8
4/12/2023 14:22,27.3,75.8
4/12/2023 14:23,27.3,75.8
4/12/2023 14:25,27.4,75.8
4/12/2023 14:26,27.4,75.8
4/12/2023 14:26,27.3,75.9
4/12/2023 14:27,27.3,75.9
4/12/2023 14:27,27.3,75.9
4/12/2023 14:28,27.3,75.9
4/12/2023 14:29,27.3,76.3
4/12/2023 14:29,27.3,76.3
4/12/2023 14:30,27.3,76.3
4/12/2023 14:31,27.3,76.3
4/12/2023 14:31,27.3,76
4/12/2023 14:32,27.3,76
4/12/2023 14:33,27.3,76.2
4/12/2023 14:33,27.3,76.2
4/12/2023 14:34,27.3,76.3
4/12/2023 14:34,27.3,76.3
4/12/2023 14:35,27.3,76.3
4/12/2023 14:36,27.3,76.2
4/12/2023 14:36,27.3,76.2
4/12/2023 14:37,27.4,76.1
4/12/2023 14:38,27.4,76.1
4/12/2023 14:38,27.3,76.2
4/12/2023 14:39,27.3,76.2
4/12/2023 14:39,27.3,76.4
4/12/2023 14:40,27.3,76.4
4/12/2023 14:41,27.3,76.3
4/12/2023 14:41,27.3,76.3
4/12/2023 14:42,27.3,76.5
4/12/2023 14:43,27.3,76.5
4/12/2023 14:44,27.3,76.6
4/12/2023 14:45,27.2,76.5
4/12/2023 14:45,27.2,76.5
4/12/2023 14:46,27.2,76.5
4/12/2023 14:47,27.2,76.5
4/12/2023 14:47,27.3,76.3
4/12/2023 14:48,27.3,76.3
4/12/2023 14:49,27.3,76.3
4/12/2023 14:50,27.3,76.3
4/12/2023 14:50,27.3,76.3
4/12/2023 14:51,27.3,76.7
4/12/2023 14:52,27.3,76.7
4/12/2023 14:52,27.4,76.2
4/12/2023 14:53,27.4,76.2
4/12/2023 14:54,27.4,76.3
4/12/2023 14:55,27.4,76.4
4/12/2023 14:56,27.4,76.4
4/12/2023 14:56,27.4,76.5
4/12/2023 14:57,27.4,76.5
4/12/2023 14:58,27.3,76.6
4/12/2023 14:59,27.3,76.7
4/12/2023 15:00,27.3,76.7
4/12/2023 15:00,27.3,76.7
4/12/2023 15:01,27.3,76.7
4/12/2023 15:03,27.3,76.7
4/12/2023 15:05,27.2,77
4/12/2023 15:06,27.2,77
4/12/2023 15:06,27.2,77
4/12/2023 15:07,27.2,77.1
4/12/2023 15:07,27.2,77.1
4/12/2023 15:08,27.2,77.3
4/12/2023 15:08,27.2,77.3
4/12/2023 15:09,27.2,77.2
4/12/2023 15:09,27.2,77.2
4/12/2023 15:10,27.2,77.2
4/12/2023 15:10,27.1,77.2
4/12/2023 15:11,27.1,77.2
4/12/2023 15:11,27.1,77.5
4/12/2023 15:12,27.1,77.5
4/12/2023 15:13,27.1,77.5
4/12/2023 15:13,27.1,77.5
4/12/2023 15:14,27.1,77.5
4/12/2023 15:14,27,78.2
4/12/2023 15:15,27,78.2
4/12/2023 15:15,26.9,78.4
4/12/2023 15:16,26.9,78.4
4/12/2023 15:16,26.9,78.3
4/12/2023 15:17,26.9,78.3
4/12/2023 15:17,26.9,78.3
4/12/2023 15:18,27,78.5
4/12/2023 15:18,27,78.5
4/12/2023 15:19,26.9,78.3
4/12/2023 15:19,26.9,78.3
4/12/2023 15:20,26.9,78.3
4/12/2023 15:20,26.9,78.3
4/12/2023 15:21,26.9,78.3
4/12/2023 15:21,26.9,78.3
4/12/2023 15:22,26.9,78.3
4/12/2023 15:22,26.9,78.3
4/12/2023 15:23,26.9,78.2
4/12/2023 15:23,26.9,78.2
4/12/2023 15:24,26.9,78.2
4/12/2023 15:24,26.9,78.2
4/12/2023 15:25,26.9,78.2
4/12/2023 15:25,26.9,78.2
4/12/2023 15:26,26.9,78.1
4/12/2023 15:26,26.9,78.1
4/12/2023 15:27,27,78.1
4/12/2023 15:27,27,78.1
4/12/2023 15:28,27,78.1
4/12/2023 15:28,27,78.1
4/12/2023 15:29,27,78.1
4/12/2023 15:29,27,78.1
4/12/2023 15:30,27,78.1
4/12/2023 15:30,27,78.1
4/12/2023 15:31,27,78.4
4/12/2023 15:31,27,78.4
4/12/2023 15:32,27,78.4
4/12/2023 15:32,26.9,78.3
4/12/2023 15:33,26.9,78.3
4/12/2023 15:33,27,78.6
4/12/2023 15:34,27,78.6
4/12/2023 15:34,26.9,78.3
4/12/2023 15:35,26.9,78.3
4/12/2023 15:35,26.9,78.5
4/12/2023 15:36,26.9,78.5
4/12/2023 15:36,26.9,78.4
4/12/2023 15:37,26.9,78.4
4/12/2023 15:37,26.9,78.4
4/12/2023 15:38,26.9,78.4
4/12/2023 15:38,26.9,78.4
4/12/2023 15:39,26.9,78.4
4/12/2023 15:39,26.9,78.4
4/12/2023 15:40,26.9,78.4
4/12/2023 15:40,26.9,78.4
4/12/2023 15:41,26.9,78.4
4/12/2023 15:42,26.9,78.6
4/12/2023 15:42,26.9,78.6
4/12/2023 15:43,26.9,78.4
4/12/2023 15:44,26.9,78.4
4/12/2023 15:44,26.9,78.9
4/12/2023 15:45,26.9,78.9
4/12/2023 15:46,26.9,78.9
4/12/2023 15:46,26.9,78.9
4/12/2023 15:47,26.9,78.9
4/12/2023 15:48,26.9,78.9
4/12/2023 15:48,26.9,78.9
4/12/2023 15:49,26.9,78.9
4/12/2023 15:49,26.9,78.9
4/12/2023 15:50,26.9,78.9
4/12/2023 15:51,26.9,78.9
4/12/2023 15:52,26.9,78.9
4/12/2023 15:53,26.9,78.9
4/12/2023 15:53,26.9,78.9
4/12/2023 15:54,26.9,79
4/12/2023 15:55,26.9,79
4/12/2023 15:55,26.9,78.9
4/12/2023 15:56,26.9,78.9
4/12/2023 15:56,26.9,78.9
4/12/2023 15:57,26.9,78.9
4/12/2023 15:58,26.9,78.9
4/12/2023 15:58,26.9,78.9
4/12/2023 15:59,26.9,78.9
4/12/2023 16:00,26.9,78.9
4/12/2023 16:00,26.9,78.9
4/12/2023 16:02,27,78.7
4/12/2023 16:03,27,78.7
4/12/2023 16:03,27,78.7
4/12/2023 16:04,27,78.7
4/12/2023 16:05,27,78.7
4/12/2023 16:05,26.9,78.5
4/12/2023 16:06,26.9,78.5
4/12/2023 16:07,26.9,78.7
4/12/2023 16:07,26.9,78.7
4/12/2023 16:08,26.9,78.6
4/12/2023 16:08,26.9,78.6
4/12/2023 16:09,26.9,78.6
4/12/2023 16:10,26.9,78.6
4/12/2023 16:10,26.9,78.6
4/12/2023 16:12,26.9,78.6
4/12/2023 16:12,26.9,78.8
4/12/2023 16:14,26.8,78.7
4/12/2023 16:15,26.8,78.7
4/12/2023 16:16,26.8,78.7
4/12/2023 16:16,26.8,79.1
4/12/2023 16:17,26.8,79.1
4/12/2023 16:17,26.8,79.1
4/12/2023 16:18,26.8,79
4/12/2023 16:19,26.8,79
4/12/2023 16:19,26.7,79
4/12/2023 16:20,26.7,79
4/12/2023 16:20,26.7,79
4/12/2023 16:21,26.8,79.1
4/12/2023 16:22,26.8,79.1
4/12/2023 16:22,26.8,79.2
4/12/2023 16:23,26.8,79.2
4/12/2023 16:24,26.8,79.1
4/12/2023 16:24,26.8,79.1
4/12/2023 16:25,26.8,79.2
4/12/2023 16:25,26.8,79.2
4/12/2023 16:26,26.7,79.2
4/12/2023 16:27,26.7,79.2
4/12/2023 16:27,26.7,79.2
4/12/2023 16:28,26.7,79.2
4/12/2023 16:29,26.7,79.3
4/12/2023 16:29,26.7,79.3
4/12/2023 16:30,26.7,79.3
4/12/2023 16:30,26.7,79.3
4/12/2023 16:31,26.7,79.3
4/12/2023 16:32,26.7,79.3
4/12/2023 16:32,26.7,79.3
4/12/2023 16:33,26.7,79.3
4/12/2023 16:33,26.7,79.3
4/12/2023 16:34,26.7,79.3
4/12/2023 16:35,26.7,79.3
4/12/2023 16:36,26.6,79.3
4/12/2023 16:36,26.6,79.3
4/12/2023 16:37,26.6,79.3
4/12/2023 16:38,26.6,79.3
4/12/2023 16:38,26.6,79.3
4/12/2023 16:39,26.6,79.3
4/12/2023 16:39,26.6,79.3
4/12/2023 16:40,26.6,79.3
4/12/2023 16:41,26.6,80.5
4/12/2023 16:41,26.6,80.5
4/12/2023 16:42,26.7,78.5
4/12/2023 16:43,26.7,80.3
4/12/2023 16:44,26.8,80.6
4/12/2023 16:44,26.8,80.6
4/12/2023 16:45,26.8,80.6
4/12/2023 16:45,26.8,80.6
4/12/2023 16:46,26.8,80.6
4/12/2023 16:46,26.8,80.6
4/12/2023 16:47,26.8,80.6
4/12/2023 16:47,26.9,78.2
4/12/2023 16:48,26.9,78.2
4/12/2023 16:48,26.9,79.3
4/12/2023 16:49,26.9,79.3
4/12/2023 16:49,26.9,79.3
4/12/2023 16:50,26.9,79.3
4/12/2023 16:50,26.9,79.3
4/12/2023 16:51,26.9,79.3
4/12/2023 16:51,26.9,79.3
4/12/2023 16:52,26.9,79.3
4/12/2023 16:52,26.9,79.3
4/12/2023 16:53,26.9,79.3
4/12/2023 16:53,26.9,79.3
4/12/2023 16:54,26.9,79.1
4/12/2023 16:54,26.9,79.1
4/12/2023 16:55,26.9,79.1
4/12/2023 16:55,26.9,79.1
4/12/2023 16:56,26.9,79.1
4/12/2023 16:56,26.9,79.1
4/12/2023 16:56,26.9,79.1
4/12/2023 16:57,26.9,79.1
4/12/2023 16:57,26.9,79.1
4/12/2023 16:58,26.9,79.1
4/12/2023 16:58,26.9,79.1
4/12/2023 16:59,26.9,79.1
4/12/2023 16:59,26.9,79.1
4/12/2023 17:00,26.9,79.1
4/12/2023 17:00,26.9,79.1
4/12/2023 17:01,26.9,79.1
4/12/2023 17:01,26.9,79.1
4/12/2023 17:02,26.9,79.1
4/12/2023 17:02,26.9,79.1
4/12/2023 17:03,26.9,79.1
4/12/2023 17:03,26.9,79.1
4/12/2023 17:04,26.9,79.1
4/12/2023 17:04,26.9,79.1
4/12/2023 17:04,26.9,79.1
4/12/2023 17:05,26.9,79.1
4/12/2023 17:05,26.9,79.1
4/12/2023 17:06,26.9,79.1
4/12/2023 17:06,26.9,79.1
4/12/2023 17:07,26.9,79.1
4/12/2023 17:07,26.9,79.1
4/12/2023 17:08,26.9,79.1
4/12/2023 17:08,26.9,79.1
4/12/2023 17:09,26.6,79.7
4/12/2023 17:10,26.6,79.7
4/12/2023 17:10,26.6,79.7
4/12/2023 17:11,26.6,79.7
4/12/2023 17:11,26.6,79.6
4/12/2023 17:12,26.6,79.6
4/12/2023 17:12,26.5,79.5
4/12/2023 17:13,26.5,79.5
4/12/2023 17:13,26.6,79.4
4/12/2023 17:14,26.6,79.4
4/12/2023 17:14,26.6,79.4
4/12/2023 17:14,26.6,79.4
4/12/2023 17:15,26.6,79.4
4/12/2023 17:15,26.6,79.4
4/12/2023 17:16,26.6,79.4
4/12/2023 17:16,26.6,79.4
4/12/2023 17:17,26.6,79.4
4/12/2023 17:17,26.6,79.4
4/12/2023 17:18,26.6,79.4
4/12/2023 17:18,26.5,79.7
4/12/2023 17:19,26.5,79.7
4/12/2023 17:19,26.5,79.7
4/12/2023 17:20,26.5,79.7
4/12/2023 17:20,26.5,80
4/12/2023 17:21,26.5,80
4/12/2023 17:21,26.5,80
4/12/2023 17:22,26.5,80
4/12/2023 17:22,26.4,79.8
4/12/2023 17:23,26.4,79.8
4/12/2023 17:23,26.4,79.8
4/12/2023 17:24,26.4,79.8
4/12/2023 17:24,26.5,79.7
4/12/2023 17:25,26.5,79.7
4/12/2023 17:25,26.5,79.5
4/12/2023 17:26,26.5,79.5
4/12/2023 17:26,26.5,79.5
4/12/2023 17:27,26.5,79.5
4/12/2023 17:27,26.5,79.5
4/12/2023 17:28,26.5,79.5
4/12/2023 17:28,26.5,79.6
4/12/2023 17:29,26.5,79.6
4/12/2023 17:29,26.5,79.6
4/12/2023 17:30,26.5,79.6
4/12/2023 17:30,26.5,79.5
4/12/2023 17:31,26.5,79.5
4/12/2023 17:31,26.5,79.8
4/12/2023 17:32,26.5,79.8
4/12/2023 17:32,26.5,79.8
4/12/2023 17:32,26.5,79.8
4/12/2023 17:33,26.5,79.8
4/12/2023 17:33,26.5,79.8
4/12/2023 17:34,26.5,79.8
4/12/2023 17:34,26.5,79.8
4/12/2023 17:35,26.4,79.9
4/12/2023 17:35,26.4,79.9
4/12/2023 17:36,26.4,79.9
4/12/2023 17:36,26.4,79.9
4/12/2023 17:37,26.4,79.8
4/12/2023 17:37,26.4,79.8
4/12/2023 17:38,26.4,79.8
4/12/2023 17:38,26.4,80
4/12/2023 17:39,26.4,80
4/12/2023 17:39,26.4,80
4/12/2023 17:40,26.4,80
4/12/2023 17:40,26.4,80
4/12/2023 17:41,26.3,80.1
4/12/2023 17:41,26.3,80.1
4/12/2023 17:42,26.4,80
4/12/2023 17:42,26.4,80
4/12/2023 17:43,26.4,80
4/12/2023 17:43,26.4,80
4/12/2023 17:44,26.4,80
4/12/2023 17:44,26.4,80
4/12/2023 17:45,26.4,80
4/12/2023 17:45,26.4,80
4/12/2023 17:46,26.4,80
4/12/2023 17:46,26.4,80
4/12/2023 17:46,26.4,80
4/12/2023 17:47,26.4,80
4/12/2023 17:47,26.4,80
4/12/2023 17:48,26.4,80
4/12/2023 17:48,26.4,80
4/12/2023 17:49,26.4,80
4/12/2023 17:49,26.4,80
4/12/2023 17:50,26.4,80
4/12/2023 17:50,26.4,80
4/12/2023 17:51,26.4,80
4/12/2023 17:51,26.3,80.3
4/12/2023 17:52,26.3,80.3
4/12/2023 17:52,26.3,80.2
4/12/2023 17:53,26.3,80.2
4/12/2023 17:53,26.3,80.1
4/12/2023 17:54,26.3,80.1
4/12/2023 17:54,26.3,80.1
4/12/2023 17:55,26.3,80.1
4/12/2023 17:55,26.3,80.1
4/12/2023 17:56,26.3,80.1
4/12/2023 17:56,26.3,80.1
4/12/2023 17:56,26.3,80.1
4/12/2023 17:57,26.3,80.1
4/12/2023 17:57,26.3,80.1
4/12/2023 17:58,26.3,80.1
4/12/2023 17:58,26.3,80.1
4/12/2023 17:59,26.3,80.1
4/12/2023 17:59,26.3,80.1
4/12/2023 18:00,26.3,80.1
4/12/2023 18:00,26.3,80.1
4/12/2023 18:01,26.3,80.1
4/12/2023 18:01,26.3,79.8
4/12/2023 18:02,26.3,79.8
4/12/2023 18:02,26.3,80.1
4/12/2023 18:03,26.3,80.1
4/12/2023 18:03,26.3,80.1
4/12/2023 18:04,26.3,80.1
4/12/2023 18:04,26.3,80.1
4/12/2023 18:05,26.3,80.1
4/12/2023 18:05,26.3,80.1
4/12/2023 18:06,26.3,80.1
4/12/2023 18:06,26.3,80.1
4/12/2023 18:07,26.3,80.1
4/12/2023 18:07,26.3,80.1
4/12/2023 18:07,26.3,80.1
4/12/2023 18:08,26.3,80.1
4/12/2023 18:08,26.3,80.1
4/12/2023 18:09,26.3,80.1
4/12/2023 18:09,26.3,80.1
4/12/2023 18:10,26.3,80.1
4/12/2023 18:10,26.3,80.1
4/12/2023 18:11,26.3,80.1
4/12/2023 18:11,26.3,80.1
4/12/2023 18:12,26.3,80.5
4/12/2023 18:12,26.3,80.5
4/12/2023 18:13,26.3,80.5
4/12/2023 18:13,26.3,80.5
4/12/2023 18:14,26.3,80.6
4/12/2023 18:14,26.3,80.6
4/12/2023 18:15,26.3,80.6
4/12/2023 18:15,26.2,80.5
4/12/2023 18:16,26.2,80.5
4/12/2023 18:16,26.2,80.5
4/12/2023 18:17,26.2,80.5
4/12/2023 18:17,26.2,80.5
4/12/2023 18:18,26.2,80.7
4/12/2023 18:18,26.2,80.7
4/12/2023 18:19,26.3,80.6
4/12/2023 18:19,26.3,80.6
4/12/2023 18:20,26.3,80.8
4/12/2023 18:20,26.3,80.8
4/12/2023 18:21,26.2,80.7
4/12/2023 18:21,26.2,80.7
4/12/2023 18:22,26.2,80.8
4/12/2023 18:22,26.2,80.8
4/12/2023 18:23,26.2,80.9
4/12/2023 18:23,26.2,80.9
4/12/2023 18:23,26.2,81.1
4/12/2023 18:24,26.2,81.1
4/12/2023 18:24,26.2,81.1
4/12/2023 18:25,26.2,81.3
4/12/2023 18:25,26.2,81.3
4/12/2023 18:26,26.2,81.4
4/12/2023 18:26,26.2,81.4
4/12/2023 18:27,26.2,81.4
